Date,A,AAPL,ABBV,ABT,ACN,ADBE,ADP,ADSK,AEP,AFL,AMD,AMGN,AMT,AMZN,AON,APD,ATVI,AVGO,AXP,BA,BAC,BDX,BIIB,BKNG,BLK,BMY,C,CAT,CB,CCI,CHTR,CI,CL,CLX,CMCSA,CME,COP,COST,CRM,CSCO,CSX,CVS,CVX,D,DHR,DIS,DOW,DUK,EBAY,EL,EQIX,ETN,EW,FDX,FIS,GDX,GE,GILD,GM,GOOG,GS,HD,HON,IBM,ICE,ILMN,INTC,INTU,ISRG,ITW,JNJ,JPM,KMB,KO,LHX,LIN,LLY,LMT,LOW,LRCX,MA,MCD,MDLZ,MDT,MMC,MMM,MO,MRK,MS,MSFT,NEE,NEM,NFLX,NKE,NSC,NVDA,ORCL,PEP,PFE,PG,PLD,PM,PNC,PSA,PYPL,QCOM,SBUX,SCHW,SO,SPG,SPGI,SRE,SYK,SYY,T,TFC,TGT,TJX,TMO,TSLA,TXN,UNH,UNP,UPS,USB,V,VRTX,VZ,WBA,WM,WMT,XOM,ZTS
2019-03-20 00:00:00,78.36627960205078,45.40288543701172,65.10551452636719,74.25785827636719,155.66282653808594,259.739990234375,140.300048828125,154.30999755859375,71.11727142333984,44.273197174072266,25.700000762939453,166.59664916992188,173.756103515625,89.8635025024414,159.6717071533203,166.74020385742188,44.525882720947266,249.92166137695312,103.98322296142578,367.3497314453125,25.690950393676758,223.20187377929688,320.5899963378906,1774.4300537109375,382.4350891113281,42.63383865356445,54.665138244628906,119.12649536132812,122.83909606933594,106.64869689941406,362.44000244140625,160.02386474609375,58.48571014404297,138.30274963378906,35.59308624267578,141.76976013183594,57.248477935791016,222.8737030029297,163.50999450683594,46.45318603515625,22.90962791442871,49.417930603027344,102.13616943359375,62.25205612182617,127.41657257080078,108.66201782226562,39.23879623413086,74.3673324584961,34.14120101928711,153.24688720703125,414.86614990234375,73.23216247558594,62.970001220703125,162.47866821289062,98.61878967285156,21.60413932800293,62.74151611328125,53.78567886352539,34.99364471435547,61.19850158691406,174.6639404296875,166.87327575683594,142.65615844726562,106.99071502685547,69.01110076904297,315.29998779296875,47.39181900024414,248.36767578125,189.7866668701172,130.64398193359375,121.67364501953125,91.20892333984375,102.99585723876953,39.60257339477539,147.83071899414062,164.51361083984375,119.09477996826172,262.7616882324219,95.66573333740234,164.83465576171875,224.31077575683594,166.8089599609375,43.64287567138672,81.28703308105469,85.87831115722656,174.2189178466797,38.533531188964844,68.1524429321289,37.588226318359375,112.30072021484375,43.03713607788086,28.860450744628906,375.2200012207031,82.86628723144531,163.44003295898438,43.30973815917969,48.86979675292969,104.33409881591797,33.78431701660156,90.90613555908203,63.4283447265625,70.5353775024414,107.21939086914062,181.39111328125,102.30999755859375,51.220863342285156,65.53170013427734,41.78255081176758,42.53784942626953,134.0637969970703,198.26913452148438,46.84452438354492,187.45025634765625,58.319976806640625,16.070737838745117,39.843116760253906,70.25498962402344,49.44556427001953,262.852294921875,18.239999771118164,97.04491424560547,234.14718627929688,145.8497772216797,93.8515396118164,42.33989715576172,149.17144775390625,179.97999572753906,46.2230339050293,51.56502151489258,93.25032043457031,91.6001205444336,64.24913787841797,95.6283950805664
2019-03-21 00:00:00,79.41217803955078,47.0750846862793,65.76116943359375,74.36932373046875,157.50718688964844,264.17999267578125,141.50245666503906,158.82000732421875,72.16426086425781,44.72972106933594,27.889999389648438,167.2678680419922,176.63177490234375,90.96299743652344,162.07093811035156,169.03382873535156,46.87949752807617,254.87672424316406,104.96891784667969,363.97076416015625,25.278318405151367,225.28562927246094,226.8800048828125,1774.3599853515625,382.826416015625,42.39981460571289,54.33357620239258,120.06690979003906,124.8376693725586,107.1914291381836,366.2699890136719,160.97711181640625,59.132450103759766,140.17396545410156,36.116119384765625,141.37403869628906,57.757049560546875,225.28131103515625,166.9499969482422,47.0462760925293,23.16761016845703,50.509063720703125,103.09451293945312,62.39326477050781,129.92088317871094,107.34808349609375,38.59269714355469,74.80831909179688,34.60633850097656,155.26214599609375,424.3194274902344,73.93534851074219,64.05000305175781,166.11671447753906,101.76905059814453,21.718700408935547,63.048465728759766,54.0521125793457,35.32466125488281,61.57699966430664,174.89764404296875,170.34344482421875,144.6277618408203,108.40090942382812,69.19021606445312,319.2099914550781,48.11388397216797,252.8598175048828,192.66000366210938,131.37046813964844,122.3915023803711,89.7690658569336,104.62387084960938,39.585182189941406,148.9142303466797,163.0885772705078,119.23414611816406,265.4516296386719,98.21461486816406,172.39447021484375,230.1456756591797,168.0714874267578,44.27695846557617,82.07122802734375,86.71678161621094,175.31459045410156,39.37031173706055,68.87484741210938,37.67558288574219,114.88081359863281,43.49953842163086,29.252410888671875,377.8699951171875,84.12805938720703,165.59469604492188,45.678855895996094,50.16952133178711,105.32169342041016,33.92852020263672,91.59429168701172,64.44794464111328,71.44488525390625,105.03158569335938,184.01849365234375,104.1500015258789,51.76748275756836,66.10807037353516,41.07931137084961,42.86199951171875,137.33177185058594,201.62356567382812,47.89318084716797,188.26800537109375,58.765785217285156,16.360441207885742,39.11295700073242,72.02179718017578,49.39850997924805,268.215576171875,18.26799964904785,99.33760833740234,235.5679168701172,147.3082275390625,95.48645782470703,41.74308395385742,151.160400390625,182.55999755859375,46.7199821472168,52.230228424072266,94.3141860961914,91.99015045166016,64.6204833984375,96.73516845703125
2019-03-22 00:00:00,76.49717712402344,46.1002311706543,64.56316375732422,72.42788696289062,154.69850158691406,259.69000244140625,140.1087646484375,154.22000122070312,73.06535339355469,44.273197174072266,26.3700008392334,162.74378967285156,175.67018127441406,88.2385025024414,160.24978637695312,168.23013305664062,45.21074676513672,251.31288146972656,102.75350189208984,353.6874084472656,24.228788375854492,220.4204559326172,216.7100067138672,1721.5899658203125,371.2622985839844,41.74111557006836,51.842613220214844,116.22469329833984,125.25019073486328,106.42821502685547,360.7799987792969,158.32705688476562,59.285152435302734,140.236083984375,35.58407211303711,140.505126953125,56.00246047973633,223.419189453125,161.5,45.99964141845703,22.812105178833008,49.31233596801758,100.82556915283203,62.73385238647461,127.36750793457031,106.92327880859375,38.29328918457031,75.46563720703125,34.09469223022461,153.06454467773438,418.0326843261719,71.23973846435547,62.996665954589844,161.47628784179688,101.99999237060547,21.74734115600586,61.26813888549805,53.09463119506836,34.4640007019043,60.275001525878906,169.84613037109375,169.24948120117188,142.23629760742188,106.87577056884766,68.59629821777344,308.7900085449219,46.898704528808594,245.15625,187.086669921875,127.04734802246094,121.33686828613281,87.05513763427734,105.132080078125,39.950496673583984,146.26052856445312,158.20803833007812,119.22484588623047,261.0128479003906,96.92169952392578,168.3144073486328,225.15966796875,168.4683380126953,44.50341796875,80.54743957519531,85.77583312988281,171.17449951171875,39.22301483154297,68.32682800292969,36.44390106201172,111.85160827636719,43.95740509033203,29.397274017333984,361.010009765625,78.56475830078125,163.14663696289062,44.07956314086914,48.990478515625,106.45037841796875,33.527950286865234,90.85250091552734,63.5625114440918,70.86963653564453,101.85242462158203,184.10140991210938,101.2699966430664,50.91618728637695,65.83360290527344,39.1945915222168,43.119659423828125,136.88478088378906,197.50979614257812,47.96927261352539,184.8829803466797,58.45371627807617,16.365707397460938,37.41203308105469,70.96170806884766,49.25733947753906,261.0513000488281,17.635332107543945,97.08917236328125,230.95974731445312,145.50552368164062,93.35584259033203,40.58308410644531,148.5116729736328,181.52999877929688,47.898193359375,51.25294876098633,94.2679443359375,91.26582336425781,63.58549118041992,95.07503509521484
2019-03-25 00:00:00,77.01045227050781,45.5428352355957,64.36080169677734,72.66938781738281,154.54876708984375,262.2699890136719,140.0541229248047,154.69000244140625,73.21980285644531,44.326908111572266,25.969999313354492,162.64791870117188,177.52078247070312,88.71299743652344,160.5677947998047,167.88702392578125,45.31685256958008,250.89205932617188,102.3592300415039,361.7832336425781,24.076292037963867,221.45774841308594,220.25999450683594,1752.3900146484375,369.5277099609375,41.16041564941406,51.290016174316406,117.66665649414062,125.29600524902344,106.24163818359375,356.8399963378906,156.11549377441406,59.51869583129883,140.25376892089844,35.33157730102539,141.23641967773438,56.8500862121582,222.8643035888672,160.8800048828125,45.99091339111328,22.8907527923584,48.35318374633789,100.6617431640625,63.082733154296875,127.1415786743164,106.48857879638672,38.726646423339844,75.52385711669922,34.15980529785156,153.52517700195312,413.1070861816406,71.18565368652344,63.133331298828125,159.69442749023438,100.16158294677734,22.205583572387695,60.654232025146484,53.11128234863281,34.757198333740234,59.650001525878906,169.44163513183594,170.08340454101562,142.32757568359375,106.6688461303711,69.55790710449219,303.7099914550781,46.47603988647461,246.27198791503906,187.57333374023438,127.39715576171875,121.07095336914062,86.33084106445312,105.0114974975586,40.0374870300293,146.6829071044922,158.33839416503906,120.68379974365234,261.1104431152344,97.9190902709961,167.97671508789062,224.82791137695312,167.48533630371094,44.75704574584961,80.75239562988281,85.94351196289062,169.96173095703125,39.6649055480957,68.37664031982422,36.0333366394043,112.43450164794922,43.88486862182617,29.738109588623047,366.2300109863281,78.69860076904297,164.8611602783203,43.155765533447266,48.96262741088867,106.56502532958984,33.55998992919922,91.12061309814453,63.455177307128906,69.48421478271484,101.85242462158203,185.85855102539062,101.55000305175781,50.754886627197266,66.14466857910156,39.22272872924805,43.26094436645508,137.17759704589844,197.0483856201172,47.577362060546875,185.57711791992188,59.02433776855469,16.20768928527832,37.22949981689453,71.1519775390625,49.68083190917969,265.9891357421875,17.3613338470459,94.81419372558594,230.74485778808594,146.30270385742188,92.96450805664062,40.431785583496094,148.472900390625,183.85000610351562,48.1546745300293,50.66167449951172,94.52696990966797,91.16366577148438,63.14302062988281,95.07503509521484
2019-03-26 00:00:00,78.10479736328125,45.072296142578125,65.37263488769531,73.38467407226562,156.29006958007812,265.5899963378906,142.2858428955078,155.91000366210938,73.78622436523438,44.604400634765625,25.690000534057617,164.1123809814453,176.940185546875,89.18800354003906,161.6470184326172,169.00674438476562,44.78632736206055,255.07412719726562,102.79105377197266,361.7051086425781,24.408199310302734,226.7360076904297,232.91000366210938,1768.8699951171875,375.9858703613281,41.89712142944336,52.04664611816406,118.07862854003906,125.90113830566406,106.46211242675781,356.0299987792969,153.2270965576172,60.11154556274414,141.85011291503906,35.73737716674805,141.2191619873047,58.1130485534668,224.8393096923828,159.39999389648438,46.427005767822266,22.97884178161621,48.74037170410156,101.67743682861328,63.86359405517578,128.73257446289062,108.81021118164062,38.49026870727539,76.15621185302734,34.3272590637207,155.28134155273438,414.4866638183594,71.69050598144531,63.426666259765625,162.55287170410156,101.53809356689453,22.29150390625,62.00483322143555,53.4859504699707,34.87068557739258,59.23099899291992,171.401123046875,169.77853393554688,143.7423553466797,107.46590423583984,69.75589752197266,307.5,47.057212829589844,248.36767578125,189.2133331298828,128.48239135742188,122.80805206298828,87.19476318359375,106.0193099975586,40.56806945800781,146.67372131347656,159.25119018554688,121.75248718261719,261.82061767578125,97.85445404052734,168.87716674804688,227.62823486328125,169.07252502441406,45.10126495361328,81.15338134765625,86.36275482177734,173.33236694335938,40.001583099365234,68.84992218017578,36.58367156982422,112.67342376708984,44.19993209838867,30.30048942565918,359.9700012207031,79.70226287841797,166.34646606445312,43.92311477661133,49.46394348144531,107.59673309326172,33.9846076965332,92.06793975830078,64.53736877441406,69.7361068725586,103.80093383789062,182.526611328125,103.1500015258789,51.97358322143555,66.74847412109375,39.8978385925293,43.65990447998047,139.6902618408203,198.12490844726562,47.744781494140625,186.44236755371094,59.095672607421875,16.534265518188477,37.61116027832031,72.14863586425781,49.727882385253906,268.6015930175781,17.851333618164062,95.89414978027344,227.50132751464844,146.5835418701172,94.27767944335938,40.776424407958984,150.6752471923828,189.91000366210938,48.59550476074219,50.850555419921875,95.73885345458984,91.3029556274414,63.96470260620117,95.93909454345703
2019-03-27 00:00:00,76.50687408447266,45.477684020996094,64.66840362548828,73.13385772705078,155.85008239746094,262.3399963378906,142.8232879638672,153.10000610351562,73.14258575439453,44.59544372558594,24.889999389648438,162.41256713867188,176.06932067871094,88.28500366210938,161.8589630126953,169.44918823242188,44.26125717163086,254.1638946533203,102.30290985107422,365.4454040527344,24.24672508239746,225.4508514404297,229.9499969482422,1752.1099853515625,373.2905578613281,41.58510208129883,51.630062103271484,117.50545501708984,127.28543853759766,107.17446899414062,355.510009765625,152.32151794433594,60.192405700683594,142.18710327148438,36.260406494140625,139.86851501464844,57.562103271484375,225.15908813476562,155.1199951171875,46.348514556884766,23.092100143432617,47.56123352050781,100.57981872558594,63.83037567138672,127.41657257080078,108.94851684570312,39.475181579589844,75.28257751464844,34.26213455200195,156.32737731933594,414.86614990234375,71.55528259277344,62.516666412353516,163.42529296875,101.593505859375,21.9669132232666,61.145355224609375,53.003047943115234,34.62479019165039,58.6510009765625,170.80787658691406,169.6978302001953,143.40463256835938,106.71482849121094,69.63334655761719,302.07000732421875,46.81064987182617,247.77584838867188,186.08999633789062,127.92631530761719,122.9232177734375,86.89807891845703,106.25188446044922,40.54197692871094,145.92074584960938,157.85409545898438,119.66162109375,260.9594421386719,99.17504119873047,166.61668395996094,226.8769989013672,169.09959411621094,44.95634078979492,80.43158721923828,85.71991729736328,173.26544189453125,39.489559173583984,68.32682800292969,36.13816833496094,111.58402252197266,43.955135345458984,30.428306579589844,353.3699951171875,79.425048828125,167.25413513183594,43.83123779296875,49.027610778808594,107.48209381103516,33.664146423339844,91.96070098876953,64.02758026123047,68.50810241699219,103.63855743408203,181.6811981201172,103.06999969482422,50.99684143066406,66.54720306396484,39.29773712158203,43.410552978515625,139.59007263183594,197.21180725097656,47.718143463134766,186.5564727783203,58.52504348754883,16.539533615112305,37.669246673583984,72.32079315185547,49.93492889404297,266.0386047363281,18.32200050354004,93.80506134033203,225.93099975585938,147.67062377929688,94.77336883544922,40.45700454711914,149.62744140625,185.82000732421875,48.7958869934082,51.105133056640625,95.23929595947266,90.27218627929688,63.47486877441406,95.64781951904297
2019-03-28 00:00:00,77.18477630615234,45.53800582885742,64.72505950927734,73.79340362548828,163.9482421875,263.5299987792969,144.26254272460938,153.02999877929688,71.90682220458984,44.488033294677734,25.059999465942383,163.57191467285156,176.83132934570312,88.6709976196289,163.00558471679688,171.7247772216797,44.358489990234375,256.82598876953125,102.47188568115234,365.6700134277344,24.515838623046875,226.7360076904297,232.82000732421875,1728.8900146484375,378.0318298339844,41.46376037597656,52.69276428222656,118.55329132080078,127.5054702758789,107.89530181884766,352.8699951171875,152.22616577148438,60.51577377319336,143.05621337890625,36.44977569580078,140.02337646484375,57.112850189208984,226.86129760742188,155.17999267578125,46.5404052734375,23.41614532470703,46.95406723022461,100.76821899414062,62.85844039916992,127.68205261230469,109.37332916259766,40.06612777709961,74.3673324584961,34.215614318847656,157.78602600097656,416.60687255859375,71.99703216552734,62.91999816894531,165.10508728027344,102.71134185791016,21.39411163330078,60.71562957763672,53.02801513671875,35.050384521484375,58.42449951171875,171.84156799316406,170.4241485595703,144.7098846435547,107.23600006103516,70.49125671386719,305.1400146484375,46.76662063598633,251.50152587890625,187.6300048828125,129.0282745361328,123.08279418945312,87.8841552734375,106.7170181274414,40.5158805847168,146.8573760986328,161.7845916748047,119.82887268066406,262.42431640625,100.08008575439453,164.77830505371094,229.16017150878906,170.79498291015625,44.93811798095703,80.16424560546875,86.57705688476562,174.4113006591797,39.77012634277344,68.60912322998047,36.6273307800293,111.73693084716797,43.50179672241211,30.309011459350586,354.6099853515625,80.33316802978516,170.8941192626953,44.01748275756836,49.38040542602539,107.43798828125,33.88045883178711,92.54158020019531,64.5015869140625,68.70488739013672,104.99739837646484,181.51539611816406,103.86000061035156,50.67424392700195,67.66333770751953,40.02911376953125,42.67914962768555,141.32424926757812,199.5955047607422,47.3604736328125,186.9759521484375,59.07783508300781,16.334108352661133,38.42428970336914,72.77381134033203,49.93492889404297,267.4734802246094,18.57466697692871,92.86674499511719,226.41702270507812,149.65452575683594,95.92127990722656,40.694190979003906,150.0640411376953,182.4199981689453,47.353172302246094,51.3350715637207,95.68335723876953,90.19789123535156,63.79087829589844,96.4924545288086
2019-03-29 00:00:00,77.84332275390625,45.83480453491211,65.23501586914062,74.25785827636719,164.79083251953125,266.489990234375,145.51051330566406,155.82000732421875,71.87249755859375,44.75657272338867,25.520000457763672,165.60293579101562,178.7635955810547,89.0374984741211,164.4798583984375,173.4964599609375,44.27098083496094,258.2343444824219,102.60331726074219,372.4865417480469,24.749067306518555,229.24203491210938,236.3800048828125,1744.9100341796875,380.16668701171875,41.35108947753906,52.89681625366211,121.34767150878906,128.42225646972656,108.54830169677734,346.9100036621094,153.3033905029297,61.56672286987305,142.3023681640625,36.05299377441406,141.58917236328125,56.57037353515625,227.72654724121094,158.3699951171875,47.08988571166992,23.538846969604492,47.45564651489258,100.8992919921875,63.68083953857422,129.8258514404297,109.68946075439453,40.68071746826172,74.88319396972656,34.55051803588867,158.87045288085938,419.5697021484375,72.62812042236328,63.776668548583984,168.3626251220703,104.48509979248047,21.40365982055664,61.32952880859375,54.127044677734375,35.088218688964844,58.66550064086914,172.5696258544922,172.06504821777344,145.05674743652344,108.14033508300781,71.78285217285156,310.69000244140625,47.28615951538086,253.62623596191406,190.19332885742188,129.6424560546875,123.88926696777344,88.33793640136719,106.72565460205078,40.75942611694336,146.65538024902344,163.86163330078125,120.58158874511719,266.4725646972656,101.09593200683594,167.90167236328125,229.73585510253906,171.2549285888672,45.4571647644043,81.16230010986328,87.48072814941406,173.7840118408203,40.28215408325195,69.0574951171875,36.86318588256836,112.70207977294922,43.81913757324219,30.47943115234375,356.55999755859375,80.49565887451172,171.35256958007812,44.59114074707031,49.863155364990234,108.06407165527344,34.024662017822266,92.9884262084961,64.34955596923828,69.57867431640625,104.82646942138672,180.50424194335938,103.83999633789062,51.10436248779297,68.01097106933594,40.09475326538086,42.953426361083984,140.4378662109375,202.37326049804688,47.889373779296875,188.31068420410156,59.523643493652344,16.518465042114258,38.60682678222656,72.7194595336914,50.07609558105469,270.857666015625,18.657333374023438,93.89360809326172,231.1186981201172,151.46630859375,97.17354583740234,40.82123947143555,151.53878784179688,183.9499969482422,47.39324188232422,51.95921325683594,96.12740325927734,90.56932830810547,63.83830642700195,97.73515319824219
2019-04-01 00:00:00,79.14756774902344,46.146087646484375,65.3888168334961,73.99776458740234,165.0717315673828,272.1700134277344,147.63294982910156,163.82000732421875,71.07439422607422,44.6491584777832,26.360000610351562,167.16326904296875,174.63604736328125,90.70950317382812,167.12001037597656,173.97802734375,45.81700897216797,262.59686279296875,104.85625457763672,382.3695373535156,25.60124969482422,230.76583862304688,232.49000549316406,1759.22998046875,389.96954345703125,40.813724517822266,54.71614456176758,125.61079406738281,129.68739318847656,107.42041015625,346.2200012207031,154.30429077148438,61.35115432739258,140.59967041015625,36.35057830810547,143.28390502929688,57.3756217956543,229.65455627441406,161.17999267578125,47.95335388183594,24.13030242919922,47.6844367980957,102.34092712402344,63.70576858520508,129.62916564941406,111.15159606933594,42.154136657714844,74.28412628173828,35.052879333496094,158.12193298339844,422.4769287109375,74.1427001953125,63.33333206176758,173.0401611328125,105.11328887939453,20.964509963989258,62.00483322143555,54.851402282714844,35.712425231933594,59.721500396728516,176.83912658691406,175.42767333984375,147.3843231201172,109.82646179199219,72.59364318847656,316.8399963378906,47.999412536621094,257.8370361328125,191.84666442871094,133.987060546875,123.17138671875,91.31365203857422,105.75227355957031,40.63766098022461,149.9519500732422,164.4670867919922,119.92180633544922,270.1390380859375,100.59725952148438,173.23861694335938,233.24850463867188,169.89320373535156,45.24772262573242,80.81475067138672,88.32849884033203,177.26332092285156,40.492576599121094,69.16543579101562,38.02499771118164,113.7341079711914,43.177669525146484,30.343095779418945,366.9599914550781,81.4706802368164,177.44967651367188,45.2666130065918,50.670841217041016,107.5791015625,34.32107925415039,92.62202453613281,64.58208465576172,69.42909240722656,108.45855712890625,180.9434814453125,105.55000305175781,51.80331802368164,67.66333770751953,41.37936782836914,42.7290153503418,140.9927978515625,204.63198852539062,48.18235397338867,186.95692443847656,59.541481018066406,16.829238891601562,39.843116760253906,72.4566879272461,50.07609558105469,273.3018798828125,19.278667449951172,96.1685791015625,229.51095581054688,154.8362579345703,99.51290130615234,41.56668472290039,152.576904296875,186.0500030517578,47.36118698120117,52.139892578125,96.22915649414062,90.8386459350586,64.57307434082031,98.57979583740234
2019-04-02 00:00:00,78.73998260498047,46.81689453125,67.24251556396484,73.96060943603516,164.1822967529297,271.3500061035156,147.05908203125,164.35000610351562,71.29751586914062,44.08522033691406,26.75,167.7386016845703,177.00369262695312,90.6989974975586,166.83096313476562,173.06036376953125,46.14760971069336,260.2438659667969,104.19915008544922,381.5980224609375,25.897268295288086,230.169189453125,233.27000427246094,1763.550048828125,388.2437744140625,40.4757080078125,54.76715850830078,125.55706024169922,128.2664031982422,108.86206817626953,346.6300048828125,151.20619201660156,61.41402053833008,139.80152893066406,36.27806091308594,144.5916290283203,56.23979949951172,226.1842041015625,160.50999450683594,48.2237434387207,23.966705322265625,45.87173843383789,102.33273315429688,63.9383430480957,129.4324951171875,110.60823822021484,44.32094192504883,74.15933227539062,35.27613067626953,156.63446044921875,426.30999755859375,74.5033187866211,63.33333206176758,170.7942352294922,105.42739868164062,21.098167419433594,62.86430358886719,55.15113830566406,35.75971984863281,60.02450180053711,177.52224731445312,174.23504638671875,146.9918212890625,109.59654235839844,72.9424819946289,316.1000061035156,47.86731719970703,260.27227783203125,191.9933319091797,134.348388671875,122.0458755493164,91.74996948242188,105.64891815185547,40.50718307495117,148.66635131835938,165.8082733154297,120.17272186279297,269.08258056640625,101.50228881835938,172.82594299316406,233.453369140625,169.8571319580078,45.20219039916992,80.55632781982422,88.00242614746094,177.4222869873047,39.76310729980469,69.09072875976562,38.173500061035156,113.89656066894531,42.94873046875,30.53055763244629,367.7200012207031,80.64860534667969,176.95458984375,45.445411682128906,50.271644592285156,107.29692077636719,34.377166748046875,92.7203369140625,65.41385650634766,69.27952575683594,108.33039093017578,181.87185668945312,105.2300033569336,52.054229736328125,67.94692993164062,41.6137809753418,42.92018127441406,141.27029418945312,204.9395751953125,48.41444778442383,186.0702667236328,59.1402587890625,16.660686492919922,40.23308563232422,71.99459838867188,49.9537467956543,271.9362487792969,19.058666229248047,97.62030029296875,228.45474243164062,153.80355834960938,98.86066436767578,41.62598419189453,153.0814208984375,187.11000061035156,46.91233825683594,45.463287353515625,96.21065521240234,90.02145385742188,64.29655456542969,99.0652084350586
